timestamp,temperature,humidity,light,sound
1774806134385.0,19.0,53.0,84.0,115.0
1774806144856.0,19.0,53.0,83.0,115.0
1774806155328.0,19.0,53.0,83.0,146.0
1774806165801.0,19.0,53.0,83.0,149.0
1774806176267.0,19.0,52.0,83.0,116.0
1774806186739.0,19.0,53.0,84.0,116.0
1774806197206.0,19.0,53.0,83.0,119.0
1774806207647.0,19.0,53.0,83.0,117.0
1774806218091.0,19.0,53.0,84.0,116.0
1774806228562.0,19.0,53.0,83.0,117.0
1774806238985.0,19.0,53.0,84.0,118.0
1774806249479.0,19.0,53.0,84.0,117.0
1774806259946.0,19.0,53.0,83.0,133.0
1774806270417.0,19.0,53.0,85.0,119.0
1774806280882.0,19.0,53.0,83.0,143.0
1774806291376.0,19.0,53.0,84.0,119.0
1774806301847.0,19.0,53.0,84.0,155.0
1774806312318.0,19.0,53.0,84.0,120.0
1774806322788.0,19.0,53.0,84.0,142.0
1774806333240.0,19.0,53.0,84.0,120.0
1774806343711.0,19.0,53.0,86.0,135.0
1774806354184.0,19.0,53.0,84.0,121.0
1774806364662.0,19.0,53.0,84.0,121.0
1774806375135.0,19.0,53.0,83.0,121.0
1774806385581.0,19.0,53.0,84.0,159.0
1774806396051.0,19.0,53.0,83.0,148.0
1774806406493.0,19.0,53.0,84.0,123.0
1774806416936.0,19.0,53.0,83.0,123.0
1774806427378.0,19.0,53.0,83.0,123.0
1774806427378.0,19.0,53.0,83.0,123.0
1774806437819.0,19.0,53.0,84.0,123.0
1774806448285.0,19.0,53.0,86.0,189.0
1774806458753.0,19.0,53.0,83.0,194.0
1774806469220.0,19.0,53.0,84.0,221.0
1774806479688.0,19.0,53.0,83.0,145.0
1774806490156.0,19.0,53.0,83.0,149.0
1774806500624.0,19.0,53.0,66.0,125.0
1774806511116.0,19.0,53.0,82.0,124.0
1774806521557.0,19.0,54.0,82.0,124.0
1774806532049.0,19.0,54.0,82.0,126.0
1774806542496.0,19.0,54.0,82.0,125.0
1774806552966.0,19.0,53.0,82.0,148.0
1774806563434.0,19.0,54.0,84.0,126.0
1774806573902.0,19.0,54.0,82.0,126.0
1774806584367.0,19.0,54.0,83.0,171.0
1774806594811.0,19.0,54.0,82.0,127.0
1774806605254.0,19.0,54.0,82.0,127.0
1774806615694.0,19.0,53.0,82.0,128.0
1774806626163.0,19.0,53.0,81.0,155.0
1774806636633.0,19.0,54.0,82.0,128.0
1774806647100.0,19.0,54.0,82.0,128.0
1774806657565.0,19.0,54.0,82.0,177.0
1774806668008.0,19.0,54.0,82.0,129.0
1774806678474.0,19.0,54.0,82.0,129.0
1774806688945.0,19.0,53.0,82.0,129.0
1774806699413.0,19.0,53.0,81.0,152.0
1774806709907.0,19.0,53.0,82.0,129.0
1774806720397.0,19.0,53.0,82.0,160.0
1774806730839.0,19.0,53.0,82.0,130.0
1774806730839.0,19.0,53.0,82.0,133.0
1774806741302.0,19.0,53.0,82.0,133.0
1774806751768.0,19.0,53.0,82.0,130.0
1774806762235.0,19.0,53.0,83.0,164.0
1774806772703.0,19.0,53.0,81.0,131.0
1774806783145.0,19.0,53.0,82.0,131.0
1774806793587.0,19.0,53.0,82.0,131.0
1774806804029.0,19.0,53.0,81.0,132.0
1774806814474.0,19.0,53.0,82.0,132.0
1774806824940.0,19.0,53.0,81.0,153.0
1774806835383.0,19.0,53.0,82.0,132.0
1774806845875.0,19.0,53.0,82.0,132.0
1774806856366.0,19.0,53.0,82.0,133.0
1774806866858.0,19.0,53.0,81.0,315.0
1774806877305.0,19.0,53.0,82.0,134.0
1774806887752.0,19.0,53.0,82.0,134.0
1774806898223.0,19.0,53.0,82.0,161.0
1774806908720.0,19.0,53.0,81.0,164.0
1774806919168.0,19.0,53.0,81.0,134.0
1774806929639.0,19.0,53.0,81.0,133.0
1774806940138.0,19.0,53.0,81.0,176.0
1774806950614.0,19.0,53.0,81.0,165.0
1774806961084.0,19.0,53.0,81.0,136.0
1774806971556.0,19.0,53.0,82.0,135.0
1774806982006.0,19.0,53.0,81.0,136.0
1774806992491.0,19.0,53.0,81.0,136.0
1774807002975.0,19.0,53.0,81.0,181.0
1774807013446.0,19.0,53.0,81.0,137.0
1774807023911.0,19.0,53.0,81.0,172.0
1774807034406.0,19.0,53.0,81.0,136.0
1774807034406.0,19.0,53.0,81.0,136.0
1774807044849.0,19.0,53.0,82.0,137.0
1774807055358.0,19.0,53.0,82.0,165.0
1774807065793.0,19.0,53.0,83.0,137.0
1774807076255.0,19.0,53.0,83.0,139.0
1774807086717.0,19.0,53.0,82.0,139.0
1774807097185.0,19.0,54.0,82.0,172.0
1774807107651.0,19.0,53.0,83.0,139.0
1774807118121.0,19.0,54.0,83.0,146.0
1774807128590.0,19.0,54.0,83.0,138.0
1774807139032.0,19.0,54.0,83.0,139.0
1774807149503.0,19.0,54.0,84.0,139.0
1774807159969.0,19.0,54.0,83.0,139.0
1774807170429.0,19.0,54.0,83.0,140.0
1774807180888.0,19.0,54.0,84.0,141.0
1774807191364.0,19.0,54.0,82.0,140.0
1774807201820.0,19.0,54.0,83.0,140.0
1774807212284.0,19.0,53.0,83.0,141.0
1774807222774.0,19.0,54.0,85.0,142.0
1774807233260.0,19.0,54.0,83.0,141.0
1774807243718.0,19.0,54.0,84.0,142.0
1774807254176.0,19.0,54.0,82.0,192.0
1774807264610.0,19.0,54.0,84.0,367.0
1774807275043.0,19.0,54.0,84.0,217.0
1774807285501.0,19.0,54.0,84.0,141.0
1774807295983.0,19.0,54.0,83.0,172.0
1774807306445.0,19.0,53.0,86.0,187.0
1774807316879.0,19.0,54.0,84.0,143.0
1774807327336.0,19.0,54.0,84.0,143.0
1774807337797.0,19.0,54.0,84.0,142.0
1774807337797.0,19.0,54.0,84.0,142.0
1774807348229.0,19.0,54.0,84.0,230.0
1774807358666.0,19.0,54.0,85.0,144.0
1774807369100.0,19.0,54.0,84.0,144.0
1774807379532.0,19.0,54.0,84.0,144.0
1774807400635.0,19.0,54.0,83.0,178.0
1774807411125.0,19.0,54.0,83.0,170.0
1774807421558.0,19.0,54.0,84.0,144.0
1774807432039.0,19.0,54.0,83.0,159.0
1774807432039.0,19.0,54.0,83.0,159.0
1774807442501.0,19.0,54.0,82.0,145.0
1774807452988.0,19.0,54.0,83.0,146.0
1774807463445.0,19.0,54.0,84.0,146.0
1774807473912.0,19.0,54.0,83.0,146.0
1774807484411.0,19.0,54.0,83.0,146.0
1774807494877.0,19.0,54.0,84.0,146.0
1774807505321.0,19.0,54.0,84.0,366.0
1774807515762.0,19.0,54.0,83.0,146.0
1774807526203.0,19.0,54.0,87.0,427.0
1774807536655.0,19.0,54.0,86.0,148.0
1774807547152.0,19.0,54.0,83.0,183.0
1774807557649.0,19.0,54.0,84.0,147.0
1774807568119.0,19.0,54.0,85.0,147.0
1774807578614.0,19.0,54.0,83.0,148.0
1774807589112.0,19.0,54.0,83.0,163.0
1774807599609.0,19.0,54.0,84.0,188.0
1774807610095.0,19.0,54.0,83.0,156.0
1774807620586.0,19.0,54.0,84.0,149.0
1774807631072.0,19.0,54.0,83.0,149.0
1774807641531.0,19.0,54.0,83.0,149.0
1774807652002.0,19.0,54.0,83.0,177.0
1774807662470.0,19.0,54.0,83.0,150.0
1774807672942.0,19.0,54.0,83.0,150.0
1774807683409.0,19.0,54.0,83.0,152.0
1774807693878.0,19.0,54.0,83.0,173.0
1774807704369.0,19.0,54.0,84.0,152.0
1774807714836.0,19.0,54.0,83.0,151.0
1774807725275.0,19.0,54.0,84.0,151.0
1774807735766.0,19.0,54.0,83.0,154.0
1774807746257.0,19.0,54.0,84.0,151.0
1774807756721.0,19.0,54.0,84.0,186.0
1774807767194.0,19.0,54.0,83.0,174.0
1774807767194.0,19.0,54.0,83.0,174.0
1774807777662.0,19.0,54.0,83.0,151.0
1774807788154.0,19.0,54.0,83.0,152.0
1774807798620.0,19.0,54.0,83.0,152.0
1774807809093.0,19.0,54.0,85.0,152.0
1774807819565.0,19.0,54.0,83.0,167.0
1774807830041.0,19.0,54.0,83.0,152.0
1774807840483.0,19.0,54.0,85.0,153.0
1774807850948.0,19.0,54.0,83.0,200.0
1774807861393.0,19.0,54.0,84.0,153.0
1774807871860.0,19.0,54.0,83.0,195.0
1774807882327.0,19.0,54.0,83.0,177.0
1774807892797.0,19.0,54.0,83.0,198.0
1774807903271.0,19.0,54.0,83.0,172.0
1774807913748.0,19.0,54.0,86.0,154.0
1774807924218.0,19.0,54.0,83.0,168.0
1774807934662.0,19.0,54.0,84.0,244.0
1774807945106.0,19.0,54.0,83.0,154.0
1774807955578.0,19.0,54.0,83.0,155.0
1774807966048.0,19.0,54.0,86.0,218.0
1774807976541.0,19.0,54.0,83.0,190.0
1774807987013.0,19.0,54.0,83.0,156.0
1774807997455.0,19.0,54.0,84.0,156.0
1774808007927.0,19.0,54.0,83.0,182.0
1774808018421.0,19.0,54.0,84.0,176.0
1774808028888.0,19.0,54.0,83.0,156.0
1774808039378.0,19.0,54.0,85.0,212.0
1774808049865.0,19.0,54.0,82.0,157.0
1774808060324.0,19.0,54.0,83.0,158.0
1774808070784.0,19.0,54.0,84.0,185.0
1774808070784.0,19.0,54.0,84.0,185.0
1774808081468.0,19.0,54.0,82.0,192.0
1774808091953.0,19.0,54.0,84.0,157.0
1774808102443.0,19.0,54.0,83.0,171.0
1774808112961.0,19.0,54.0,83.0,192.0
1774808123451.0,19.0,54.0,83.0,194.0
1774808133913.0,19.0,54.0,83.0,208.0
1774808144400.0,19.0,54.0,83.0,158.0
1774808154861.0,19.0,54.0,82.0,175.0
1774808165322.0,19.0,54.0,84.0,273.0
1774808175810.0,19.0,54.0,82.0,159.0
1774808186272.0,19.0,54.0,81.0,190.0
1774808196710.0,19.0,54.0,82.0,159.0
1774808207170.0,19.0,54.0,81.0,159.0
1774808217631.0,19.0,55.0,82.0,159.0
1774808228092.0,19.0,55.0,81.0,159.0
1774808238553.0,19.0,54.0,80.0,160.0
1774808249014.0,19.0,54.0,80.0,244.0
1774808259499.0,19.0,54.0,81.0,160.0
1774808269959.0,19.0,54.0,79.0,213.0
1774808280442.0,19.0,54.0,82.0,161.0
1774808290925.0,19.0,55.0,82.0,160.0
1774808301409.0,19.0,54.0,82.0,200.0
1774808311866.0,19.0,54.0,82.0,161.0
1774808322327.0,19.0,55.0,83.0,171.0
1774808332786.0,19.0,54.0,82.0,190.0
1774808343246.0,19.0,54.0,82.0,162.0
1774808353705.0,19.0,54.0,83.0,161.0
1774808364164.0,19.0,54.0,82.0,181.0
1774808374649.0,19.0,54.0,82.0,162.0
1774808385133.0,19.0,54.0,81.0,162.0
1774808385133.0,19.0,54.0,81.0,162.0
1774808406075.0,19.0,54.0,82.0,175.0
1774808416560.0,19.0,54.0,82.0,163.0
1774808416560.0,19.0,54.0,82.0,163.0
1774808427047.0,19.0,54.0,82.0,198.0
1774808437506.0,19.0,54.0,84.0,163.0
1774808447967.0,19.0,54.0,82.0,206.0
1774808458403.0,19.0,54.0,83.0,163.0
1774808468836.0,19.0,54.0,83.0,164.0
1774808479319.0,19.0,54.0,81.0,191.0
1774808489776.0,,,82.0,199.0
1774808500260.0,19.0,54.0,83.0,164.0
1774808510742.0,19.0,54.0,82.0,164.0
1774808521450.0,19.0,54.0,82.0,227.0
1774808531908.0,19.0,54.0,83.0,164.0
1774808542366.0,19.0,54.0,82.0,203.0
1774808552852.0,19.0,54.0,82.0,183.0
1774808563287.0,19.0,54.0,83.0,165.0
1774808573749.0,19.0,54.0,82.0,185.0
1774808584234.0,19.0,54.0,82.0,165.0
1774808594692.0,19.0,54.0,82.0,182.0
1774808605174.0,19.0,54.0,81.0,165.0
1774808615659.0,19.0,54.0,82.0,225.0
1774808626144.0,19.0,54.0,82.0,166.0
1774808636627.0,19.0,54.0,83.0,166.0
1774808647112.0,19.0,54.0,84.0,166.0
1774808657572.0,19.0,54.0,82.0,166.0
1774808668056.0,19.0,54.0,82.0,167.0
1774808678543.0,19.0,54.0,82.0,170.0
1774808689026.0,19.0,54.0,82.0,215.0
1774808699490.0,19.0,54.0,82.0,191.0
1774808709944.0,19.0,54.0,82.0,248.0
1774808709944.0,19.0,54.0,82.0,248.0
1774808720419.0,19.0,54.0,82.0,192.0
1774808730903.0,19.0,54.0,81.0,167.0
1774808741376.0,19.0,54.0,82.0,167.0
1774808751865.0,19.0,54.0,82.0,167.0
1774808762343.0,19.0,54.0,82.0,178.0
1774808772821.0,19.0,54.0,85.0,207.0
1774808783291.0,19.0,54.0,82.0,168.0
1774808793766.0,19.0,54.0,82.0,168.0
1774808804240.0,19.0,54.0,82.0,189.0
1774808814715.0,19.0,54.0,83.0,189.0
1774808825191.0,19.0,54.0,82.0,169.0
1774808835666.0,19.0,54.0,82.0,169.0
1774808846138.0,19.0,54.0,82.0,169.0
1774808856592.0,19.0,54.0,82.0,169.0
1774808867040.0,19.0,54.0,82.0,169.0
1774808877513.0,19.0,54.0,82.0,211.0
1774808887982.0,19.0,54.0,83.0,169.0
1774808898454.0,19.0,54.0,82.0,188.0
1774808908919.0,19.0,54.0,82.0,170.0
1774808919397.0,19.0,54.0,82.0,206.0
1774808929868.0,19.0,54.0,82.0,171.0
1774808940330.0,19.0,54.0,83.0,172.0
1774808950792.0,19.0,54.0,82.0,171.0
1774808961278.0,19.0,54.0,82.0,189.0
1774808971749.0,19.0,54.0,82.0,204.0
1774808982228.0,19.0,54.0,82.0,206.0
1774808992695.0,19.0,54.0,82.0,193.0
1774809003189.0,19.0,54.0,84.0,239.0
1774809013661.0,19.0,54.0,81.0,172.0
1774809024133.0,19.0,54.0,82.0,238.0
1774809034608.0,19.0,54.0,83.0,200.0
1774809045079.0,19.0,54.0,82.0,185.0
1774809055549.0,19.0,54.0,82.0,172.0
1774809068159.0,19.0,54.0,82.0,172.0
1774809078654.0,19.0,54.0,82.0,197.0
1774809089120.0,19.0,54.0,83.0,172.0
1774809099590.0,19.0,54.0,86.0,172.0
1774809110061.0,19.0,54.0,76.0,934.0
1774809110061.0,19.0,54.0,76.0,934.0
1774809120533.0,19.0,54.0,79.0,432.0
1774809130999.0,19.0,55.0,80.0,173.0
1774809141467.0,19.0,55.0,51.0,174.0
1774809151938.0,19.0,56.0,7.0,173.0
1774809162407.0,19.0,56.0,60.0,173.0
1774809172900.0,19.0,55.0,72.0,174.0
1774809183369.0,19.0,57.0,54.0,255.0
1774809193839.0,19.0,55.0,33.0,524.0
1774809204306.0,19.0,55.0,31.0,225.0
1774809214751.0,19.0,56.0,66.0,262.0
1774809225218.0,19.0,56.0,77.0,175.0
1774809235686.0,19.0,55.0,74.0,191.0
1774809246157.0,19.0,55.0,61.0,175.0
1774809256647.0,19.0,55.0,78.0,206.0
1774809267114.0,19.0,55.0,25.0,358.0
1774809277583.0,19.0,58.0,13.0,175.0
1774809288051.0,19.0,57.0,12.0,225.0
1774809298518.0,19.0,58.0,73.0,296.0
1774809308988.0,19.0,56.0,73.0,175.0
1774809319454.0,19.0,56.0,73.0,225.0
1774809329902.0,19.0,56.0,73.0,177.0
1774809340369.0,19.0,55.0,74.0,176.0
1774809350841.0,19.0,56.0,74.0,176.0
1774809361313.0,19.0,56.0,73.0,360.0
1774809371784.0,19.0,56.0,75.0,176.0
1774809382273.0,19.0,56.0,73.0,177.0
1774809392742.0,19.0,56.0,0.0,320.0
1774809403184.0,19.0,55.0,0.0,938.0
1774809413652.0,19.0,56.0,0.0,177.0
1774809413652.0,19.0,56.0,0.0,177.0
1774809424144.0,19.0,56.0,0.0,939.0
1774809434608.0,19.0,56.0,0.0,938.0
1774809445075.0,19.0,56.0,0.0,704.0
1774809455543.0,19.0,56.0,0.0,177.0
1774809466008.0,19.0,56.0,0.0,197.0
1774809476499.0,19.0,56.0,0.0,939.0
1774809486965.0,19.0,56.0,0.0,176.0
1774809497406.0,19.0,56.0,0.0,939.0
1774809507870.0,19.0,56.0,0.0,939.0
1774809518363.0,20.0,56.0,0.0,939.0
1774809528829.0,20.0,56.0,0.0,178.0
1774809539292.0,20.0,56.0,0.0,177.0
1774809549756.0,19.0,56.0,0.0,939.0
1774809560220.0,20.0,56.0,0.0,177.0
1774809570711.0,19.0,56.0,0.0,939.0
1774809581200.0,19.0,56.0,0.0,939.0
1774809591665.0,20.0,56.0,0.0,331.0
1774809602129.0,19.0,56.0,0.0,938.0
1774809612595.0,19.0,55.0,0.0,940.0
1774809623083.0,19.0,55.0,0.0,177.0
1774809633550.0,19.0,56.0,0.0,177.0
1774809644013.0,19.0,56.0,0.0,178.0
1774809654479.0,19.0,56.0,0.0,940.0
1774809664945.0,19.0,56.0,0.0,940.0
1774809675409.0,19.0,56.0,0.0,315.0
1774809685872.0,19.0,56.0,0.0,178.0
1774809696337.0,19.0,56.0,0.0,206.0
1774809706825.0,19.0,56.0,0.0,204.0
1774809717288.0,19.0,56.0,0.0,178.0
1774809717288.0,19.0,56.0,0.0,178.0
1774809727752.0,19.0,56.0,0.0,178.0
1774809738212.0,19.0,56.0,0.0,208.0
1774809748675.0,19.0,56.0,0.0,179.0
1774809759168.0,19.0,56.0,0.0,218.0
1774809769631.0,19.0,56.0,0.0,180.0
1774809780118.0,19.0,56.0,0.0,180.0
1774809790578.0,19.0,56.0,0.0,273.0
1774809801065.0,19.0,56.0,0.0,179.0
1774809811533.0,19.0,56.0,0.0,212.0
1774809821998.0,19.0,56.0,0.0,180.0
1774809832447.0,19.0,56.0,0.0,179.0
1774809842917.0,19.0,56.0,0.0,180.0
1774809853380.0,19.0,56.0,0.0,189.0
1774809863842.0,19.0,56.0,0.0,180.0
1774809874308.0,19.0,56.0,0.0,238.0
1774809884750.0,19.0,56.0,0.0,180.0
1774809895191.0,19.0,56.0,0.0,181.0
1774809905661.0,19.0,56.0,0.0,181.0
1774809916126.0,19.0,56.0,0.0,181.0
1774809926567.0,19.0,56.0,0.0,181.0
1774809937033.0,19.0,56.0,0.0,181.0
1774809947523.0,19.0,56.0,0.0,201.0
1774809958011.0,19.0,56.0,0.0,189.0
1774809968502.0,19.0,56.0,0.0,208.0
1774809978942.0,19.0,56.0,0.0,181.0
1774809989386.0,19.0,56.0,0.0,944.0
1774809999828.0,19.0,56.0,0.0,837.0
1774810010293.0,19.0,56.0,0.0,182.0
1774810020755.0,19.0,56.0,0.0,185.0
1774810020755.0,19.0,56.0,0.0,185.0
1774810031243.0,19.0,56.0,0.0,182.0
1774810041727.0,19.0,56.0,0.0,182.0
1774810052167.0,19.0,56.0,0.0,182.0
1774810062656.0,19.0,56.0,0.0,182.0
1774810073121.0,19.0,56.0,0.0,208.0
1774810083561.0,19.0,56.0,0.0,182.0
1774810094076.0,19.0,56.0,0.0,196.0
1774810104538.0,19.0,56.0,0.0,205.0
1774810115029.0,19.0,56.0,0.0,212.0
1774810125518.0,19.0,56.0,0.0,183.0
1774810135956.0,19.0,56.0,0.0,182.0
1774810146393.0,19.0,56.0,0.0,183.0
1774810156855.0,19.0,56.0,0.0,242.0
1774810167318.0,19.0,56.0,0.0,183.0
1774810177832.0,19.0,56.0,0.0,183.0
1774810188321.0,19.0,56.0,0.0,183.0
1774810198786.0,19.0,56.0,0.0,183.0
1774810209251.0,19.0,56.0,0.0,183.0
1774810219714.0,19.0,56.0,0.0,183.0
1774810230180.0,19.0,56.0,0.0,184.0
1774810240644.0,19.0,56.0,0.0,216.0
1774810251109.0,19.0,56.0,0.0,210.0
1774810261574.0,19.0,56.0,0.0,209.0
1774810272063.0,19.0,56.0,0.0,184.0
1774810282524.0,19.0,56.0,0.0,205.0
1774810293015.0,19.0,56.0,0.0,184.0
1774810303505.0,19.0,56.0,0.0,185.0
1774810313971.0,19.0,56.0,0.0,207.0
1774810324436.0,19.0,56.0,0.0,185.0
1774810324436.0,19.0,56.0,0.0,185.0
1774810334898.0,19.0,56.0,0.0,185.0
1774810345359.0,19.0,56.0,0.0,216.0
1774810355850.0,19.0,56.0,0.0,204.0
1774810366314.0,19.0,56.0,0.0,186.0
1774810376803.0,19.0,56.0,0.0,216.0
1774810387293.0,19.0,56.0,0.0,247.0
1774810397755.0,19.0,56.0,0.0,186.0
1774810408222.0,19.0,56.0,0.0,218.0
1774810418689.0,19.0,56.0,0.0,210.0
1774810429156.0,19.0,56.0,0.0,215.0
1774810439647.0,19.0,56.0,0.0,195.0
1774810450089.0,19.0,56.0,0.0,186.0
1774810460558.0,19.0,56.0,0.0,199.0
1774810471030.0,19.0,56.0,0.0,212.0
1774810481524.0,19.0,56.0,0.0,202.0
1774810491991.0,19.0,56.0,0.0,205.0
1774810502461.0,19.0,56.0,0.0,281.0
1774810512928.0,19.0,56.0,0.0,204.0
1774810523393.0,19.0,56.0,0.0,202.0
1774810533886.0,19.0,56.0,62.0,245.0
1774810544376.0,19.0,56.0,79.0,186.0
1774810554841.0,19.0,56.0,88.0,210.0
1774810565308.0,19.0,56.0,84.0,187.0
1774810575800.0,19.0,56.0,83.0,187.0
1774810586291.0,19.0,56.0,84.0,187.0
1774810596759.0,19.0,57.0,83.0,229.0
1774810607249.0,19.0,57.0,79.0,187.0
1774810617737.0,19.0,56.0,77.0,187.0
1774810628202.0,19.0,56.0,64.0,188.0
1774810628202.0,19.0,56.0,64.0,188.0
1774810638690.0,19.0,56.0,77.0,209.0
1774810649156.0,19.0,56.0,78.0,220.0
1774810659619.0,19.0,57.0,79.0,214.0
1774810670109.0,19.0,56.0,77.0,188.0
1774810680599.0,19.0,56.0,79.0,250.0
1774810691062.0,19.0,56.0,77.0,192.0
1774810701548.0,19.0,56.0,75.0,229.0
1774810712013.0,19.0,56.0,77.0,189.0
1774810722502.0,19.0,57.0,75.0,197.0
1774810732990.0,19.0,58.0,79.0,188.0
1774810743431.0,19.0,58.0,77.0,189.0
1774810753921.0,20.0,57.0,75.0,222.0
1774810764409.0,20.0,56.0,79.0,228.0
1774810774876.0,20.0,57.0,79.0,190.0
1774810785341.0,20.0,56.0,82.0,202.0
1774810795808.0,20.0,56.0,79.0,190.0
1774810806298.0,20.0,55.0,79.0,190.0
1774810816766.0,20.0,55.0,76.0,223.0
1774810827234.0,20.0,55.0,74.0,286.0
1774810837726.0,20.0,55.0,75.0,190.0
1774810848193.0,20.0,55.0,73.0,190.0
1774810858657.0,20.0,55.0,72.0,190.0
1774810869123.0,20.0,56.0,71.0,191.0
1774810879588.0,20.0,55.0,61.0,191.0
1774810890055.0,20.0,55.0,34.0,190.0
1774810900544.0,20.0,55.0,69.0,199.0
1774810911010.0,20.0,56.0,62.0,190.0
1774810921449.0,20.0,55.0,66.0,191.0
1774810931916.0,20.0,55.0,72.0,190.0
1774810931916.0,20.0,55.0,72.0,190.0
1774810942377.0,20.0,55.0,69.0,191.0
1774810952844.0,20.0,55.0,73.0,351.0
1774810963310.0,20.0,55.0,71.0,219.0
1774810973800.0,20.0,55.0,61.0,191.0
1774810984268.0,20.0,55.0,73.0,191.0
1774810994783.0,20.0,55.0,61.0,247.0
1774811005247.0,20.0,55.0,72.0,191.0
1774811015712.0,20.0,55.0,74.0,191.0
1774811026200.0,20.0,55.0,73.0,204.0
1774811036694.0,20.0,55.0,75.0,191.0
1774811047188.0,20.0,55.0,73.0,192.0
1774811057678.0,20.0,55.0,71.0,222.0
1774811068144.0,20.0,55.0,72.0,192.0
1774811078636.0,20.0,55.0,72.0,267.0
1774811089129.0,20.0,55.0,77.0,192.0
1774811099592.0,20.0,55.0,78.0,222.0
1774811110060.0,20.0,55.0,69.0,372.0
1774811120524.0,20.0,56.0,73.0,193.0
1774811130994.0,20.0,56.0,71.0,238.0
1774811141462.0,20.0,56.0,73.0,193.0
1774811151953.0,20.0,56.0,75.0,193.0
1774811162422.0,20.0,55.0,74.0,193.0
1774811172887.0,20.0,55.0,72.0,218.0
1774811183351.0,20.0,55.0,74.0,218.0
1774811193820.0,20.0,55.0,72.0,193.0
1774811204311.0,20.0,56.0,73.0,230.0
1774811214805.0,20.0,56.0,73.0,375.0
1774811225273.0,20.0,56.0,73.0,194.0
1774811235738.0,20.0,56.0,61.0,358.0
1774811235738.0,20.0,56.0,61.0,358.0
1774811246200.0,20.0,56.0,71.0,268.0
1774811256661.0,20.0,56.0,71.0,194.0
1774811267151.0,20.0,56.0,71.0,281.0
1774811277639.0,20.0,56.0,71.0,194.0
1774811288104.0,20.0,56.0,73.0,286.0
1774811298566.0,20.0,56.0,72.0,194.0
1774811309029.0,20.0,56.0,73.0,524.0
1774811319493.0,20.0,56.0,71.0,284.0
1774811329980.0,20.0,56.0,71.0,197.0
1774811340468.0,20.0,56.0,71.0,228.0
1774811350933.0,20.0,56.0,71.0,200.0
1774811361397.0,20.0,56.0,71.0,195.0
1774811371859.0,20.0,56.0,70.0,195.0
1774811382320.0,20.0,56.0,70.0,195.0
1774811392806.0,20.0,56.0,70.0,196.0
1774811403295.0,20.0,56.0,71.0,271.0
1774811413788.0,20.0,56.0,70.0,196.0
1774811424233.0,20.0,56.0,72.0,199.0
1774811434703.0,20.0,56.0,71.0,198.0
1774811445167.0,20.0,56.0,71.0,196.0
1774811455662.0,20.0,56.0,71.0,196.0
1774811466127.0,20.0,56.0,71.0,360.0
1774811476616.0,20.0,56.0,70.0,420.0
1774811487084.0,20.0,56.0,70.0,196.0
1774811497528.0,20.0,56.0,71.0,354.0
1774811507996.0,20.0,56.0,72.0,197.0
1774811518462.0,20.0,56.0,70.0,225.0
1774811528903.0,20.0,56.0,70.0,196.0
1774811539394.0,20.0,56.0,72.0,197.0
1774811549861.0,20.0,56.0,71.0,288.0
1774811549861.0,20.0,56.0,71.0,288.0
1774811560326.0,20.0,56.0,72.0,355.0
1774811570794.0,20.0,56.0,73.0,363.0
1774811581261.0,20.0,56.0,16.0,419.0
1774811591727.0,20.0,56.0,61.0,950.0
1774811602218.0,20.0,56.0,60.0,198.0
1774811612686.0,20.0,56.0,60.0,960.0
1774811623152.0,20.0,56.0,59.0,199.0
1774811633622.0,20.0,56.0,59.0,826.0
1774811644064.0,20.0,56.0,74.0,270.0
1774811654532.0,20.0,56.0,76.0,553.0
1774811665000.0,20.0,56.0,75.0,261.0
1774811675466.0,20.0,56.0,75.0,198.0
1774811685934.0,20.0,56.0,75.0,198.0
1774811696397.0,20.0,56.0,75.0,199.0
1774811706864.0,20.0,56.0,74.0,200.0
1774811717329.0,20.0,56.0,74.0,202.0
1774811727822.0,20.0,56.0,75.0,199.0
1774811738286.0,20.0,56.0,75.0,198.0
1774811748772.0,20.0,56.0,71.0,240.0
1774811759260.0,20.0,55.0,69.0,199.0
1774811769755.0,20.0,56.0,72.0,199.0
1774811780217.0,20.0,56.0,71.0,215.0
1774811790679.0,20.0,55.0,70.0,199.0
1774811801194.0,20.0,55.0,70.0,200.0
1774811811657.0,20.0,55.0,70.0,200.0
1774811822196.0,20.0,55.0,70.0,200.0
1774811832660.0,20.0,55.0,70.0,200.0
1774811843145.0,20.0,55.0,70.0,200.0
1774811853610.0,20.0,55.0,70.0,243.0
1774811853610.0,20.0,55.0,70.0,243.0
1774811864072.0,20.0,55.0,70.0,415.0
1774811874535.0,20.0,55.0,70.0,200.0
1774811884999.0,20.0,55.0,70.0,201.0
1774811895510.0,20.0,55.0,70.0,400.0
1774811905972.0,20.0,56.0,70.0,201.0
1774811916437.0,20.0,56.0,70.0,207.0
1774811926927.0,20.0,56.0,70.0,384.0
1774811937391.0,20.0,56.0,70.0,201.0
1774811947857.0,20.0,56.0,70.0,288.0
1774811958318.0,20.0,56.0,70.0,201.0
1774811968780.0,20.0,56.0,71.0,331.0
1774811979244.0,20.0,56.0,71.0,203.0
1774811989709.0,20.0,56.0,70.0,202.0
1774812000172.0,20.0,56.0,70.0,265.0
1774812010638.0,20.0,56.0,71.0,723.0
1774812021101.0,20.0,56.0,71.0,220.0
1774812031574.0,20.0,56.0,71.0,214.0
