timestamp,temperature,humidity,light,sound,distance,motion
1776471410583,17.0,72.0,286,18,518,0
1776471421114,17.0,72.0,287,17,519,0
1776471431648,17.0,72.0,287,18,518,0
1776471442179,17.0,72.0,287,19,518,0
1776471452709,17.0,72.0,287,18,518,0
1776471463217,17.0,72.0,287,19,518,0
1776471473724,17.0,72.0,287,17,518,0
1776471484257,17.0,72.0,287,17,518,0
1776471494791,17.0,72.0,287,19,518,0
1776471505273,17.0,72.0,286,19,518,0
1776471515781,17.0,72.0,287,19,518,0
1776471526311,17.0,72.0,286,18,518,0
1776471536841,17.0,72.0,286,17,518,0
1776471547373,17.0,72.0,287,17,518,0
1776471557902,17.0,72.0,287,18,518,0
1776471568431,17.0,72.0,287,18,518,0
1776471578963,17.0,72.0,287,17,518,0
1776471589470,17.0,72.0,286,18,518,0
1776471600002,17.0,72.0,287,18,519,0
1776471610559,17.0,72.0,286,19,518,0
1776471621118,17.0,72.0,286,19,518,0
1776471628615,17.0,72.0,298,18,519,0
1776471639173,17.0,72.0,299,19,518,0
1776471649704,17.0,72.0,300,17,518,0
1776471660236,17.0,73.0,299,17,518,0
1776471670769,17.0,72.0,299,17,518,0
1776471681301,17.0,73.0,299,19,519,0
1776471691833,17.0,72.0,299,19,519,0
1776471702363,17.0,73.0,299,18,518,0
1776471712893,17.0,73.0,299,18,518,0
1776471723424,17.0,72.0,299,17,518,0
1776471733957,17.0,73.0,299,19,519,0
1776471744464,17.0,72.0,300,19,519,0
1776471754995,17.0,73.0,299,19,518,0
1776471765510,17.0,72.0,300,19,519,0
1776471776018,17.0,73.0,299,18,519,0
1776471786551,17.0,73.0,300,19,518,0
1776471797085,17.0,73.0,299,19,518,0
1776471799893,17.0,73.0,285,19,518,0
1776471810400,17.0,73.0,286,18,518,0
1776471831416,17.0,73.0,286,18,518,0
1776471841900,NaN,NaN,279,17,518,0
1776471851506,17.0,73.0,303,17,518,0
1776471862015,17.0,73.0,303,17,519,0
1776471872548,17.0,73.0,303,17,519,0
1776471883105,17.0,73.0,303,16,518,0
1776471893637,17.0,73.0,303,17,518,0
1776471894440,NaN,NaN,278,18,518,0
1776471904949,NaN,NaN,276,17,518,0
1776471915480,NaN,NaN,277,16,518,0
1776471925986,NaN,NaN,277,17,518,0
1776471936494,NaN,NaN,276,18,518,0
1776471946974,NaN,NaN,277,19,518,0
1776471957480,NaN,NaN,277,18,518,0
1776471968012,NaN,NaN,276,16,518,0
1776471978520,NaN,NaN,276,18,518,0
1776471989052,NaN,NaN,276,19,518,0
1776471999557,NaN,NaN,276,18,518,0
1776472010064,NaN,NaN,276,19,518,0
1776472020548,NaN,NaN,276,16,518,0
1776472031079,NaN,NaN,275,18,518,0
1776472041585,NaN,NaN,276,19,518,0
1776472052115,NaN,NaN,276,18,518,0
1776472062647,NaN,NaN,275,17,518,0
1776472073154,NaN,NaN,276,17,518,0
1776472083686,NaN,NaN,276,17,518,0
1776472094218,NaN,NaN,276,16,518,0
1776472104701,NaN,NaN,276,19,518,0
1776472115208,NaN,NaN,275,18,518,0
1776472125694,NaN,NaN,276,18,518,0
1776472136202,NaN,NaN,274,17,518,0
1776472146684,NaN,NaN,276,18,518,0
1776472157217,NaN,NaN,274,18,518,0
1776472167700,NaN,NaN,275,17,518,0
1776472177957,NaN,NaN,271,18,519,0
1776472188415,17.0,74.0,304,19,514,0
1776472198923,17.0,74.0,311,18,514,0
1776472209431,17.0,74.0,313,18,513,0
1776472219915,17.0,74.0,315,19,513,0
1776472230423,17.0,74.0,314,16,513,0
1776472240955,17.0,74.0,315,17,513,0
1776472251437,17.0,74.0,314,18,513,0
1776472261944,17.0,74.0,315,17,514,0
1776472272452,17.0,74.0,315,18,514,0
1776472282986,17.0,74.0,315,18,514,0
1776472293493,17.0,74.0,314,18,514,0
1776472304029,17.0,74.0,314,17,514,0
1776472314535,17.0,74.0,314,18,514,0
1776472325040,17.0,74.0,314,16,514,0
1776472335571,17.0,74.0,315,19,514,0
1776472346104,17.0,74.0,315,17,514,0
1776472356636,17.0,74.0,315,18,514,0
1776472367143,17.0,74.0,314,17,514,0
1776472377674,17.0,74.0,315,18,514,0
1776472388207,17.0,74.0,315,19,514,0
1776472398738,17.0,74.0,314,16,514,0
1776472409269,17.0,74.0,315,18,513,0
1776472419801,17.0,74.0,315,18,514,0
1776472430334,17.0,74.0,315,17,513,0
1776472440865,17.0,74.0,315,18,514,0
1776472451397,17.0,74.0,314,18,514,0
1776472461929,17.0,74.0,314,18,514,0
1776472472437,17.0,74.0,314,19,514,0
1776472482969,17.0,74.0,315,17,513,0
1776472493501,17.0,74.0,315,18,514,0
1776472504032,17.0,74.0,315,19,514,0
1776472514566,17.0,74.0,314,16,514,0
1776472514566,17.0,74.0,314,16,514,0
1776472525046,17.0,74.0,316,18,514,0
1776472535578,17.0,74.0,316,17,515,0
1776472546059,17.0,74.0,315,17,513,0
1776472556565,17.0,74.0,315,19,514,0
1776472567097,17.0,74.0,315,19,514,0
1776472577603,17.0,74.0,315,17,514,0
1776472588110,17.0,74.0,314,18,513,0
1776472598642,17.0,74.0,314,17,514,0
1776472609123,17.0,74.0,314,18,513,0
1776472619655,17.0,74.0,314,18,514,0
1776472630186,17.0,74.0,314,18,514,0
1776472640693,17.0,74.0,315,17,514,0
1776472651224,17.0,74.0,315,18,514,0
1776472661730,17.0,74.0,314,18,514,0
1776472672235,17.0,74.0,314,17,514,0
1776472682740,17.0,74.0,316,20,515,0
1776472693273,17.0,74.0,314,17,514,0
1776472703804,17.0,74.0,315,17,514,0
1776472714335,17.0,74.0,314,19,514,0
1776472724869,17.0,74.0,315,19,514,0
1776472735376,17.0,74.0,314,18,513,0
1776472745908,17.0,74.0,314,17,514,0
1776472756465,17.0,74.0,315,19,514,0
1776472766948,17.0,74.0,314,16,513,0
1776472777455,17.0,74.0,315,19,513,0
1776472787961,17.0,74.0,314,19,514,0
1776472798468,17.0,74.0,314,18,513,0
1776472808976,17.0,74.0,314,18,514,0
1776472819485,17.0,74.0,315,17,514,0
1776472830016,17.0,74.0,315,18,514,0
1776472840548,17.0,74.0,315,18,514,0
1776472851055,17.0,74.0,314,17,514,0
1776472861562,17.0,74.0,314,18,513,0
1776472872094,17.0,74.0,314,19,514,0
1776472882599,17.0,74.0,314,19,514,0
1776472893130,17.0,74.0,315,17,513,0
1776472903712,17.0,74.0,315,19,514,0
1776472914219,17.0,74.0,315,18,514,0
1776472924726,17.0,74.0,315,17,514,0
1776472935260,17.0,74.0,314,18,514,0
1776472945768,17.0,74.0,314,17,514,0
1776472956300,17.0,74.0,314,18,514,0
1776472966834,17.0,74.0,314,18,514,0
1776472977367,17.0,74.0,315,19,514,0
1776472987899,17.0,74.0,314,17,514,0
1776472998407,17.0,74.0,315,17,514,0
1776473008915,17.0,75.0,315,16,514,0
1776473019424,17.0,75.0,314,18,514,0
1776473029982,17.0,75.0,314,18,514,0
1776473040469,17.0,75.0,314,16,514,0
1776473050955,17.0,75.0,314,17,514,0
1776473061469,17.0,74.0,314,18,514,0
1776473071979,17.0,74.0,315,18,514,0
1776473082487,17.0,75.0,314,16,514,0
1776473093020,17.0,75.0,314,17,514,0
1776473103552,17.0,75.0,315,17,514,0
1776473114060,17.0,75.0,314,17,513,0
1776473124592,17.0,75.0,315,17,514,0
1776473135124,17.0,75.0,314,17,514,0
1776473145654,17.0,75.0,314,17,514,0
1776473156159,17.0,74.0,314,17,514,0
1776473166691,17.0,75.0,314,18,514,0
1776473177198,17.0,75.0,315,18,515,0
1776473177198,17.0,75.0,315,18,515,0
1776473187706,17.0,75.0,314,18,514,2
1776473198215,17.0,75.0,315,18,513,0
1776473208745,17.0,75.0,315,17,514,0
1776473219274,17.0,75.0,315,16,514,0
1776473229832,17.0,75.0,315,17,514,0
1776473240338,17.0,75.0,315,17,514,0
1776473250844,17.0,75.0,315,18,513,0
1776473261352,17.0,75.0,314,19,514,0
1776473271858,17.0,75.0,314,17,515,0
1776473282390,17.0,75.0,315,17,514,0
1776473292921,17.0,75.0,315,18,513,0
1776473303429,17.0,75.0,316,19,514,0
1776473313961,17.0,75.0,314,17,514,0
1776473324443,17.0,75.0,314,17,514,0
1776473334951,17.0,75.0,314,18,513,0
1776473345483,17.0,75.0,314,17,514,0
1776473355990,17.0,75.0,315,16,514,0
1776473366526,17.0,75.0,314,19,513,0
1776473377060,17.0,75.0,314,17,514,0
1776473387593,17.0,75.0,314,18,514,0
1776473398125,17.0,75.0,314,19,514,0
1776473408658,17.0,75.0,314,18,514,0
1776473419190,17.0,75.0,315,18,514,0
1776473429697,17.0,75.0,314,17,514,0
1776473440231,17.0,75.0,315,19,513,0
1776473450737,17.0,75.0,314,18,514,0
1776473461269,17.0,75.0,314,18,513,0
1776473471831,17.0,75.0,17,514,514,0
1776473482363,17.0,75.0,314,18,514,0
1776473492896,17.0,75.0,315,17,514,0
1776473503404,17.0,75.0,314,17,514,0
1776473513938,17.0,75.0,314,17,514,0
1776473524444,17.0,75.0,313,18,514,0
1776473534978,17.0,75.0,314,18,514,0
1776473545489,17.0,75.0,314,18,514,0
1776473555972,17.0,75.0,314,17,513,0
1776473566505,17.0,75.0,314,18,514,0
1776473577015,17.0,75.0,314,17,514,0
1776473587549,17.0,75.0,314,17,514,0
1776473598033,17.0,75.0,313,19,514,0
1776473608567,17.0,75.0,314,17,514,0
1776473619077,17.0,75.0,314,19,514,0
1776473629636,17.0,75.0,314,18,514,0
1776473640171,17.0,75.0,314,17,514,0
1776473650682,17.0,75.0,314,17,514,0
1776473661216,17.0,75.0,315,17,514,0
1776473671700,17.0,75.0,314,18,514,0
1776473682206,17.0,75.0,314,18,514,0
1776473692738,17.0,75.0,314,17,514,0
1776473703272,17.0,75.0,314,19,514,0
1776473713804,17.0,75.0,315,17,514,1
1776473724312,17.0,75.0,314,17,514,0
1776473734844,17.0,75.0,314,16,514,0
1776473745377,17.0,75.0,314,16,514,0
1776473755909,17.0,75.0,314,17,514,0
1776473766442,17.0,75.0,316,41,514,0
1776473776950,17.0,75.0,316,41,514,1
1776473787482,17.0,75.0,316,31,514,0
1776473797965,17.0,75.0,316,34,514,0
1776473808497,17.0,75.0,316,30,513,0
1776473808497,17.0,75.0,316,30,513,0
1776473819055,17.0,75.0,317,515,515,0
1776473829510,17.0,75.0,317,42,513,0
1776473840017,17.0,75.0,317,32,513,0
1776473850524,17.0,75.0,317,29,514,0
1776473861031,17.0,75.0,316,34,514,0
1776473871565,17.0,75.0,317,34,514,0
1776473882073,17.0,75.0,318,37,514,0
1776473892581,17.0,75.0,317,32,514,0
1776473903095,17.0,75.0,317,43,514,0
1776473913626,17.0,75.0,317,35,514,0
1776473924134,17.0,75.0,316,43,513,0
1776473934616,17.0,75.0,317,34,514,0
1776473945124,17.0,75.0,317,38,513,0
1776473955632,17.0,75.0,316,34,513,0
1776473966140,17.0,75.0,316,32,514,0
1776473976646,17.0,75.0,316,37,513,0
1776473987152,17.0,75.0,317,43,514,0
1776473997657,17.0,75.0,316,39,514,0
1776474008191,17.0,75.0,316,40,514,0
1776474018701,17.0,75.0,316,33,514,0
1776474029209,17.0,75.0,316,29,514,0
1776474039742,17.0,75.0,316,43,514,0
1776474050223,17.0,75.0,317,33,513,0
1776474060756,17.0,75.0,27,514,514,0
1776474071288,17.0,75.0,317,41,514,0
1776474081796,17.0,75.0,317,40,514,0
1776474092328,17.0,75.0,317,35,514,0
1776474102861,17.0,75.0,316,38,515,2
1776474113392,17.0,75.0,316,29,514,0
1776474123901,17.0,75.0,316,42,514,0
1776474134484,17.0,75.0,317,32,514,0
1776474144942,17.0,75.0,317,30,513,0
1776474155475,17.0,75.0,317,27,514,0
1776474165983,17.0,75.0,316,42,514,0
1776474176491,17.0,75.0,317,29,514,0
1776474187023,17.0,75.0,316,32,514,0
1776474197556,17.0,75.0,317,27,514,0
1776474208088,17.0,75.0,317,31,514,0
1776474218621,17.0,75.0,317,28,514,0
1776474229154,17.0,75.0,317,40,514,0
1776474239686,17.0,75.0,317,35,514,0
1776474250192,17.0,75.0,317,41,514,0
1776474260726,17.0,75.0,317,41,514,0
1776474271259,17.0,75.0,317,27,514,0
1776474281742,17.0,75.0,316,27,513,0
1776474292274,17.0,75.0,316,32,514,0
1776474302807,17.0,75.0,316,42,514,0
1776474313314,17.0,75.0,316,33,514,0
1776474323846,17.0,75.0,317,34,513,0
1776474334354,17.0,75.0,317,28,514,0
1776474344887,17.0,75.0,317,40,514,0
1776474355394,17.0,75.0,317,26,514,1
1776474365901,17.0,75.0,313,1,513,0
1776474376408,17.0,75.0,313,1,514,0
1776474386940,17.0,75.0,313,2,514,0
1776474397422,17.0,75.0,313,2,514,0
1776474407929,17.0,75.0,312,1,514,0
1776474418461,17.0,75.0,312,2,514,0
1776474428993,17.0,75.0,312,1,514,0
1776474439475,17.0,75.0,313,2,513,0
1776474450007,17.0,75.0,312,1,514,0
1776474460540,17.0,75.0,312,2,514,0
1776474471071,17.0,75.0,312,2,514,0
1776474471096,17.0,75.0,312,2,514,0
1776474481580,17.0,75.0,312,1,513,0
1776474492088,17.0,75.0,312,1,514,0
1776474502624,17.0,75.0,313,2,514,0
1776474513155,17.0,75.0,312,1,514,0
1776474523636,17.0,75.0,312,2,514,0
1776474534142,17.0,75.0,312,1,513,0
1776474544649,17.0,75.0,313,2,514,0
1776474555156,17.0,75.0,313,0,513,0
1776474565688,17.0,75.0,313,1,514,0
1776474576195,17.0,75.0,313,2,514,0
1776474586727,17.0,75.0,313,1,514,0
1776474597235,17.0,75.0,312,1,513,0
1776474607742,17.0,75.0,312,2,514,0
1776474618276,17.0,75.0,312,2,514,0
1776474628783,17.0,75.0,313,1,514,0
1776474639290,17.0,75.0,313,2,514,0
1776474649821,17.0,75.0,313,1,514,0
1776474660328,17.0,75.0,312,2,514,0
1776474670860,17.0,75.0,312,2,514,0
1776474681391,17.0,75.0,313,2,514,0
1776474691898,17.0,75.0,312,1,514,0
1776474702404,17.0,75.0,311,2,514,0
1776474712911,17.0,75.0,313,2,514,0
1776474723444,17.0,75.0,312,1,514,0
1776474733951,17.0,75.0,312,2,514,0
1776474744486,17.0,75.0,311,2,514,0
1776474755020,17.0,75.0,312,2,513,0
1776474765555,17.0,75.0,312,1,514,0
1776474776038,17.0,75.0,313,1,513,0
1776474786573,17.0,75.0,311,1,514,0
1776474797107,17.0,75.0,312,0,514,0
1776474807590,17.0,75.0,312,1,513,0
1776474818105,17.0,75.0,312,1,514,0
1776474828638,17.0,75.0,312,1,513,2
1776474839122,17.0,75.0,312,2,513,0
1776474849656,17.0,75.0,312,1,514,0
1776474860167,17.0,75.0,311,1,514,0
1776474870679,17.0,75.0,312,2,514,0
1776474881212,17.0,75.0,313,2,514,0
1776474891697,17.0,75.0,312,2,514,0
1776474902205,17.0,75.0,312,2,513,0
1776474912738,17.0,75.0,313,2,514,0
1776474923249,17.0,75.0,311,1,514,0
1776474933782,17.0,75.0,312,2,514,0
1776474944290,17.0,75.0,312,2,513,0
1776474954824,17.0,75.0,312,2,514,0
1776474965332,17.0,75.0,313,3,514,0
1776474975865,17.0,75.0,312,1,513,0
1776474986372,17.0,75.0,311,1,514,0
1776474996883,17.0,75.0,312,2,514,0
1776475007417,17.0,75.0,312,1,514,0
1776475017951,17.0,75.0,312,2,514,0
1776475028461,17.0,75.0,312,1,514,0
1776475038994,17.0,75.0,311,0,513,0
1776475049503,17.0,75.0,312,2,514,0
1776475060038,17.0,75.0,312,2,514,0
1776475070573,17.0,75.0,312,1,514,0
1776475081056,17.0,75.0,312,2,514,0
1776475091591,17.0,76.0,313,2,514,0
1776475102128,17.0,75.0,312,2,514,0
1776475112610,17.0,75.0,312,1,513,0
1776475123092,17.0,75.0,312,2,514,0
1776475133626,17.0,75.0,313,2,514,0
1776475144134,17.0,75.0,312,1,514,0
1776475144134,17.0,75.0,312,1,514,0
1776475154666,17.0,75.0,312,2,514,0
1776475165173,17.0,76.0,313,2,514,0
1776475175657,17.0,75.0,312,2,513,0
1776475186189,17.0,76.0,312,1,514,0
1776475196722,17.0,75.0,313,1,514,0
1776475207206,17.0,75.0,312,2,513,0
1776475217741,17.0,75.0,312,1,514,0
1776475228248,17.0,75.0,312,2,514,0
1776475238781,17.0,75.0,312,1,514,0
1776475249291,17.0,75.0,312,2,514,0
1776475259799,17.0,75.0,311,2,514,0
1776475270332,17.0,75.0,313,0,514,0
1776475280816,17.0,75.0,312,2,513,0
1776475291325,17.0,75.0,313,1,514,0
1776475301858,17.0,75.0,312,1,514,0
1776475312364,17.0,75.0,311,1,514,0
1776475322872,17.0,75.0,311,1,514,0
1776475333404,17.0,75.0,312,1,513,0
1776475343937,17.0,75.0,312,2,514,0
1776475354469,17.0,75.0,312,2,514,0
1776475364952,17.0,75.0,312,2,514,0
1776475375507,17.0,75.0,312,0,514,0
1776475386042,17.0,75.0,312,2,514,0
1776475396550,17.0,75.0,313,1,514,0
1776475407081,17.0,75.0,312,1,514,0
1776475417615,17.0,75.0,311,1,514,0
1776475428147,17.0,75.0,312,2,514,0
1776475438677,17.0,75.0,313,1,514,0
1776475449186,17.0,75.0,312,2,514,0
1776475459669,17.0,75.0,312,1,514,0
1776475470201,17.0,75.0,312,2,514,0
1776475480683,17.0,75.0,312,2,514,0
1776475491246,17.0,75.0,313,1,514,0
1776475501776,17.0,75.0,312,1,513,0
1776475512309,17.0,75.0,312,2,514,0
1776475522841,17.0,76.0,312,1,514,0
1776475533347,17.0,75.0,313,1,514,0
1776475533347,17.0,75.0,313,1,514,0
1776475557319,17.0,75.0,316,2,514,0
1776475567851,17.0,75.0,313,1,514,0
1776475578384,17.0,76.0,313,1,514,0
1776475588917,17.0,75.0,313,2,513,2
1776475599403,17.0,76.0,312,2,514,0
1776475609935,17.0,75.0,312,2,513,0
1776475620467,17.0,76.0,313,2,514,0
1776475620467,17.0,76.0,313,2,514,0
1776475630999,17.0,75.0,313,2,514,0
1776475641507,17.0,76.0,313,2,514,0
1776475652015,17.0,75.0,313,2,514,0
1776475662522,17.0,76.0,313,1,514,0
1776475673054,17.0,75.0,312,2,514,0
1776475683588,17.0,76.0,311,0,514,0
1776475694071,17.0,75.0,313,0,513,0
1776475704604,17.0,76.0,313,0,514,0
1776475715088,17.0,75.0,312,2,513,0
1776475725647,17.0,75.0,313,2,514,0
1776475736104,17.0,76.0,312,0,514,0
1776475746637,17.0,75.0,312,1,514,0
1776475757172,17.0,76.0,313,2,514,0
1776475767679,17.0,75.0,313,1,513,0
1776475778211,17.0,76.0,311,2,514,0
1776475788747,17.0,75.0,312,2,514,0
1776475799256,17.0,75.0,312,0,514,0
1776475809766,17.0,76.0,313,2,514,0
1776475820300,17.0,75.0,312,0,514,0
1776475830832,17.0,75.0,313,1,514,0
1776475841314,17.0,76.0,312,1,514,0
1776475851821,17.0,75.0,312,2,513,0
1776475862328,17.0,76.0,311,2,514,0
1776475872835,17.0,75.0,311,2,514,0
1776475883368,17.0,76.0,312,1,514,0
1776475893875,17.0,76.0,312,2,514,0
1776475904407,17.0,75.0,312,1,514,0
1776475914938,17.0,75.0,311,2,513,0
1776475925470,17.0,76.0,312,1,514,0
1776475936003,17.0,76.0,312,1,514,0
1776475946536,17.0,76.0,312,2,514,0
1776475957043,17.0,76.0,312,1,513,0
1776475967550,17.0,76.0,312,0,514,0
1776475978107,17.0,76.0,312,1,514,0
1776475988590,17.0,75.0,311,2,513,0
1776475999122,17.0,76.0,311,2,514,0
1776476009604,17.0,75.0,313,2,513,0
1776476020140,17.0,76.0,312,2,514,0
1776476030647,17.0,75.0,312,2,514,0
1776476041179,17.0,76.0,312,1,514,0
1776476051712,17.0,75.0,312,2,514,0
1776476062247,17.0,76.0,313,1,514,0
1776476072779,17.0,76.0,313,1,514,0
1776476083314,17.0,75.0,311,2,514,0
1776476093845,17.0,76.0,312,2,513,0
1776476104353,17.0,75.0,312,2,514,0
1776476114862,17.0,76.0,311,0,514,0
